TM,alpha,angles,avg,beta,dt,std
87.28843199174496,90000.0,"[ 0.86919601  0.86919601  0.86919601  0.86919601  0.86919601  0.86919601
  0.86919601  0.86919601  0.86919601  0.86919601]",0.8691960110608716,0.0,0.010298304859796423,7.633523692060152e-11
87.81364553959558,0.0,"[ 0.96398599  0.96398599  0.96398599  0.96398599  0.96398599  0.96398599
  0.96398599  0.96398599  0.96398599  0.96398599]",0.9639859925626582,100000.0,0.010298304859796423,9.17936102833624e-12
87.18235945168887,100000.0,"[ 0.9131012   0.97846687  0.97846687  0.9131012   0.97846687  0.97846687
  0.97846687  0.9131012   0.97846687  0.97846687]",0.9588571699498563,0.0,0.010298304859796423,0.02995431330259219
87.3872957183992,0.0,"[ 1.89322173  1.95858741  1.95858741  1.89322173  1.95858741  1.95858741
  1.89322173  1.95858741  1.95858741  1.89322173]",1.932441137551604,200000.0,0.010298304859796423,0.032022508338427305
86.14326049133341,200000.0,"[ 1.87186987  1.93723555  1.93723555  1.93723555  1.93723555  1.93723555
  1.93723555  1.87186987  1.93723555  1.93723555]",1.9241624117741711,0.0,0.010298304859796423,0.02614626980221584
86.96609504963273,0.0,"[ 2.87818846  2.94355413  2.94355413  2.94355413  2.87818846  2.94355413
  2.94355413  2.94355413  2.87818846  2.94355413]",2.9239444316312433,300000.0,0.010298304859796423,0.029954314843803342
85.12578797118357,300000.0,"[ 2.90468586  2.90468586  2.90468586  2.90468586  2.90468586  2.90468586
  2.90468586  2.90468586  2.90468586  2.90468586]",2.9046858609087076,0.0,0.010298304859796423,9.444418906662773e-12
86.54798387232418,0.0,"[ 3.91941571  3.91941571  3.91941571  3.91941571  3.98478139  3.91941571
  3.91941571  3.91941571  3.91941571  3.91941571]",3.925952276650097,400000.0,0.010298304859796423,0.019609702927302915
84.1268523997814,400000.0,"[ 3.88447794  3.88447794  3.88447794  3.88447794  3.88447794  3.88447794
  3.88447794  3.88447794  3.88447794  3.88447794]",3.8844779399421467,0.0,0.010298304859796423,1.523186619732696e-11
86.13399201695958,0.0,"[ 4.95207392  4.95207392  4.95207392  4.88670824  4.95207392  4.95207392
  4.95207392  4.95207392  4.95207392  4.95207392]",4.945537348479959,500000.0,0.010298304859796423,0.019609703686557574
83.14851343809886,500000.0,"[ 4.88014987  4.88014987  4.88014987  4.88014987  4.88014987  4.88014987
  4.88014987  4.88014987  4.88014987  4.88014987]",4.880149865135843,0.0,0.010298304859796423,7.138616235956389e-12
85.72308965305291,0.0,"[ 5.9767063  5.9767063  5.9767063  5.9767063  5.9767063  5.9767063
  5.9767063  5.9767063  5.9767063  5.9767063]",5.976706301649811,600000.0,0.010298304859796423,1.4354712922158557e-11
82.18871142516399,600000.0,"[ 5.89512298  5.89512298  5.82975728  5.89512298  5.89512298  5.89512298
  5.82975728  5.89512298  5.89512298  5.89512298]",5.882049836650027,0.0,0.010298304859796423,0.02614627792520956
85.31630661109017,0.0,"[ 6.99386377  7.05922945  6.99386377  7.05922945  6.99386377  7.05922945
  6.99386377  7.05922945  6.99386377  7.05922945]",7.026546609260491,700000.0,0.010298304859796423,0.032682842727809365
81.2464165304908,700000.0,"[ 6.93270691  6.86734121  6.86734121  6.86734121  6.93270691  6.86734121
  6.86734121  6.93270691  6.86734121  6.86734121]",6.886950921704942,0.0,0.010298304859796423,0.029954327180551413
84.91261306058537,0.0,"[ 8.06947118  8.06947118  8.13483687  8.06947118  8.06947118  8.13483687
  8.06947118  8.06947118  8.06947118  8.13483687]",8.089080888937023,800000.0,0.010298304859796423,0.02995432143445757
80.32265858456529,800000.0,"[ 7.93073871  7.93073871  7.865373    7.93073871  7.865373    7.93073871
  7.865373    7.93073871  7.93073871  7.865373  ]",7.904592426821955,0.0,0.010298304859796423,0.03202252593716227
